C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_06_169.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_06_169.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_06_169.jpg,0,0,0,4.269352E-07
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_06_249.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_06_249.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_06_249.jpg,0,0,0,8.827158E-06
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_06_325.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_06_325.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_06_325.jpg,0,0,0,1.861219E-06
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_06_401.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_06_401.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_06_401.jpg,0,0,0,6.989418E-06
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_06_479.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_06_479.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_06_479.jpg,0,0,0,1.237506E-05
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_06_556.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_06_556.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_06_556.jpg,0,0,0,6.423022E-06
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_06_634.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_06_634.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_06_634.jpg,0,0,0,1.01601E-06
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_06_713.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_06_713.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_06_713.jpg,0,0,0,9.347157E-06
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_06_791.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_06_791.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_06_791.jpg,0,0,0,4.047612E-06
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_06_868.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_06_868.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_06_868.jpg,0,0,0,4.258094E-06
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_06_949.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_06_949.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_06_949.jpg,0,0.2343171,0,0.1787174
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_07_023.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_07_023.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_07_023.jpg,0,0.4595061,0,0.5001653
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_07_101.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_07_101.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_07_101.jpg,0,0.6922242,0,1.098294
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_07_182.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_07_182.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_07_182.jpg,0,0.9276342,0,1.885144
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_07_255.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_07_255.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_07_255.jpg,0,1,0,2.843765
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_07_333.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_07_333.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_07_333.jpg,0,1,0,3.544843
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_07_412.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_07_412.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_07_412.jpg,0,1,0,4.483692
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_07_489.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_07_489.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_07_489.jpg,0,1,0,5.413341
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_07_567.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_07_567.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_07_567.jpg,0,1,0,6.335897
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_07_646.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_07_646.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_07_646.jpg,0,1,0,7.251267
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_07_725.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_07_725.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_07_725.jpg,0,1,0,8.159534
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_07_804.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_07_804.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_07_804.jpg,0,1,0,9.060733
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_07_883.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_07_883.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_07_883.jpg,-0.2,1,0,9.943908
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_07_963.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_07_963.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_07_963.jpg,0,1,0,10.80902
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_08_045.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_08_045.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_08_045.jpg,0,1,0,11.52084
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_08_126.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_08_126.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_08_126.jpg,-0.1,1,0,12.53804
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_08_202.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_08_202.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_08_202.jpg,-0.3,1,0,13.35984
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_08_281.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_08_281.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_08_281.jpg,-0.5000001,1,0,14.08645
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_08_358.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_08_358.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_08_358.jpg,0,1,0,14.9019
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_08_436.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_08_436.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_08_436.jpg,0,1,0,15.73212
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_08_513.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_08_513.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_08_513.jpg,0,1,0,16.58307
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_08_593.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_08_593.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_08_593.jpg,-0.1,1,0,17.25555
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_08_672.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_08_672.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_08_672.jpg,-0.3,1,0,18.04578
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_08_753.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_08_753.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_08_753.jpg,-0.5000001,1,0,18.76963
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_08_836.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_08_836.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_08_836.jpg,0,1,0,19.76487
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_08_915.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_08_915.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_08_915.jpg,0,1,0,20.57379
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_08_991.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_08_991.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_08_991.jpg,0,1,0,21.15914
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_09_069.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_09_069.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_09_069.jpg,-0.2,1,0,21.94711
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_09_149.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_09_149.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_09_149.jpg,-0.4,1,0,22.66916
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_09_229.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_09_229.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_09_229.jpg,0,1,0,23.43823
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_09_310.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_09_310.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_09_310.jpg,0,1,0,24.21206
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_09_389.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_09_389.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_09_389.jpg,-0.2,1,0,24.97229
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_09_465.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_09_465.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_09_465.jpg,-0.4,1,0,25.66445
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_09_544.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_09_544.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_09_544.jpg,0,1,0,26.40872
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_09_621.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_09_621.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_09_621.jpg,0,1,0,27.15723
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_09_698.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_09_698.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_09_698.jpg,-0.1,1,0,27.90234
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_09_773.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_09_773.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_09_773.jpg,-0.3,1,0,28.60225
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_09_849.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_09_849.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_09_849.jpg,-0.45,1,0,29.06915
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_09_926.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_09_926.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_09_926.jpg,-0.6500001,1,0,29.60608
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_10_002.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_10_002.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_10_002.jpg,0,1,0,30.16136
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_10_080.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_10_080.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_10_080.jpg,0,1,0,30.18542
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_10_159.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_10_159.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_10_159.jpg,0,1,0,30.19052
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_10_237.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_10_237.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_10_237.jpg,-0.2,1,0,30.18406
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_10_316.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_10_316.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_10_316.jpg,-0.4,1,0,30.16189
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_10_393.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_10_393.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_10_393.jpg,-0.5500001,1,0,30.14282
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_10_467.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_10_467.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_10_467.jpg,0,1,0,30.16939
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_10_546.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_10_546.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_10_546.jpg,0,1,0,30.18564
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_10_622.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_10_622.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_10_622.jpg,0,1,0,30.18997
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_10_699.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_10_699.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_10_699.jpg,0,1,0,30.18946
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_10_776.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_10_776.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_10_776.jpg,-0.2,1,0,30.18267
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_10_854.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_10_854.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_10_854.jpg,-0.4,1,0,30.16048
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_10_938.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_10_938.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_10_938.jpg,0,1,0,30.18873
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_11_017.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_11_017.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_11_017.jpg,0,1,0,30.1903
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_11_097.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_11_097.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_11_097.jpg,0,1,0,30.19065
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_11_176.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_11_176.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_11_176.jpg,0,1,0,30.19072
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_11_256.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_11_256.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_11_256.jpg,0,1,0,30.19067
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_11_333.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_11_333.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_11_333.jpg,0,1,0,30.18987
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_11_409.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_11_409.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_11_409.jpg,-0.15,1,0,30.18451
C:\Users\Admin\Downloads\beta_simulator_windows\IMG\center_2022_06_27_00_34_11_487.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\left_2022_06_27_00_34_11_487.jpg,C:\Users\Admin\Downloads\beta_simulator_windows\IMG\right_2022_06_27_00_34_11_487.jpg,0,1,0,30.19135
